"","date","country","continent","value"
"597",2020-07-14,"Algeria","Africa",20216
"598",2020-07-15,"Algeria","Africa",20770
"599",2020-07-16,"Algeria","Africa",21355
"600",2020-07-17,"Algeria","Africa",21948
"601",2020-07-18,"Algeria","Africa",22549
"602",2020-07-19,"Algeria","Africa",23084
"603",2020-07-20,"Algeria","Africa",23691
"604",2020-07-21,"Algeria","Africa",24278
"605",2020-07-22,"Algeria","Africa",24872
"606",2020-07-23,"Algeria","Africa",25484
"607",2020-07-24,"Algeria","Africa",26159
"608",2020-07-25,"Algeria","Africa",26764
"609",2020-07-26,"Algeria","Africa",27357
"610",2020-07-27,"Algeria","Africa",27973
"611",2020-07-28,"Algeria","Africa",28615
"612",2020-07-29,"Algeria","Africa",29229
"613",2020-07-30,"Algeria","Africa",29831
"614",2020-07-31,"Algeria","Africa",30394
"615",2020-08-01,"Algeria","Africa",30950
"616",2020-08-02,"Algeria","Africa",31465
"617",2020-08-03,"Algeria","Africa",31972
"618",2020-08-04,"Algeria","Africa",32504
"619",2020-08-05,"Algeria","Africa",33055
"620",2020-08-06,"Algeria","Africa",33626
"621",2020-08-07,"Algeria","Africa",34155
"622",2020-08-08,"Algeria","Africa",34693
"623",2020-08-09,"Algeria","Africa",35160
"624",2020-08-10,"Algeria","Africa",35712
"625",2020-08-11,"Algeria","Africa",36204
"626",2020-08-12,"Algeria","Africa",36699
"627",2020-08-13,"Algeria","Africa",37187
"628",2020-08-14,"Algeria","Africa",37664
"629",2020-08-15,"Algeria","Africa",38133
"630",2020-08-16,"Algeria","Africa",38583
"631",2020-08-17,"Algeria","Africa",39025
"632",2020-08-18,"Algeria","Africa",39444
"633",2020-08-19,"Algeria","Africa",39847
"634",2020-01-22,"Andorra","Europe",0
"635",2020-01-23,"Andorra","Europe",0
"636",2020-01-24,"Andorra","Europe",0
"637",2020-01-25,"Andorra","Europe",0
"638",2020-01-26,"Andorra","Europe",0
"639",2020-01-27,"Andorra","Europe",0
"640",2020-01-28,"Andorra","Europe",0
"641",2020-01-29,"Andorra","Europe",0
"642",2020-01-30,"Andorra","Europe",0
"643",2020-01-31,"Andorra","Europe",0
"644",2020-02-01,"Andorra","Europe",0
"645",2020-02-02,"Andorra","Europe",0
"646",2020-02-03,"Andorra","Europe",0
"647",2020-02-04,"Andorra","Europe",0
"648",2020-02-05,"Andorra","Europe",0
"649",2020-02-06,"Andorra","Europe",0
"650",2020-02-07,"Andorra","Europe",0
"651",2020-02-08,"Andorra","Europe",0
"652",2020-02-09,"Andorra","Europe",0
"653",2020-02-10,"Andorra","Europe",0
"654",2020-02-11,"Andorra","Europe",0
"655",2020-02-12,"Andorra","Europe",0
"656",2020-02-13,"Andorra","Europe",0
"657",2020-02-14,"Andorra","Europe",0
"658",2020-02-15,"Andorra","Europe",0
"659",2020-02-16,"Andorra","Europe",0
"660",2020-02-17,"Andorra","Europe",0
"661",2020-02-18,"Andorra","Europe",0
"662",2020-02-19,"Andorra","Europe",0
"663",2020-02-20,"Andorra","Europe",0
"664",2020-02-21,"Andorra","Europe",0
"665",2020-02-22,"Andorra","Europe",0
"666",2020-02-23,"Andorra","Europe",0
"667",2020-02-24,"Andorra","Europe",0
"668",2020-02-25,"Andorra","Europe",0
"669",2020-02-26,"Andorra","Europe",0
"670",2020-02-27,"Andorra","Europe",0
"671",2020-02-28,"Andorra","Europe",0
"672",2020-02-29,"Andorra","Europe",0
"673",2020-03-01,"Andorra","Europe",0
"674",2020-03-02,"Andorra","Europe",1
"675",2020-03-03,"Andorra","Europe",1
"676",2020-03-04,"Andorra","Europe",1
"677",2020-03-05,"Andorra","Europe",1
"678",2020-03-06,"Andorra","Europe",1
"679",2020-03-07,"Andorra","Europe",1
"680",2020-03-08,"Andorra","Europe",1
"681",2020-03-09,"Andorra","Europe",1
"682",2020-03-10,"Andorra","Europe",1
"683",2020-03-11,"Andorra","Europe",1
"684",2020-03-12,"Andorra","Europe",1
"685",2020-03-13,"Andorra","Europe",1
"686",2020-03-14,"Andorra","Europe",1
"687",2020-03-15,"Andorra","Europe",1
"688",2020-03-16,"Andorra","Europe",2
"689",2020-03-17,"Andorra","Europe",39
"690",2020-03-18,"Andorra","Europe",39
"691",2020-03-19,"Andorra","Europe",53
"692",2020-03-20,"Andorra","Europe",75
"693",2020-03-21,"Andorra","Europe",88
"694",2020-03-22,"Andorra","Europe",113
"695",2020-03-23,"Andorra","Europe",133
"696",2020-03-24,"Andorra","Europe",164
"697",2020-03-25,"Andorra","Europe",188
"698",2020-03-26,"Andorra","Europe",224
"699",2020-03-27,"Andorra","Europe",267
"700",2020-03-28,"Andorra","Europe",308
"701",2020-03-29,"Andorra","Europe",334
"702",2020-03-30,"Andorra","Europe",370
"703",2020-03-31,"Andorra","Europe",376
"704",2020-04-01,"Andorra","Europe",390
"705",2020-04-02,"Andorra","Europe",428
"706",2020-04-03,"Andorra","Europe",439
"707",2020-04-04,"Andorra","Europe",466
"708",2020-04-05,"Andorra","Europe",501
"709",2020-04-06,"Andorra","Europe",525
"710",2020-04-07,"Andorra","Europe",545
"711",2020-04-08,"Andorra","Europe",564
"712",2020-04-09,"Andorra","Europe",583
"713",2020-04-10,"Andorra","Europe",601
"714",2020-04-11,"Andorra","Europe",601
"715",2020-04-12,"Andorra","Europe",638
"716",2020-04-13,"Andorra","Europe",646
"717",2020-04-14,"Andorra","Europe",659
"718",2020-04-15,"Andorra","Europe",673
"719",2020-04-16,"Andorra","Europe",673
"720",2020-04-17,"Andorra","Europe",696
"721",2020-04-18,"Andorra","Europe",704
"722",2020-04-19,"Andorra","Europe",713
"723",2020-04-20,"Andorra","Europe",717
"724",2020-04-21,"Andorra","Europe",717
"725",2020-04-22,"Andorra","Europe",723
"726",2020-04-23,"Andorra","Europe",723
"727",2020-04-24,"Andorra","Europe",731
"728",2020-04-25,"Andorra","Europe",738
"729",2020-04-26,"Andorra","Europe",738
"730",2020-04-27,"Andorra","Europe",743
"731",2020-04-28,"Andorra","Europe",743
"732",2020-04-29,"Andorra","Europe",743
"733",2020-04-30,"Andorra","Europe",745
"734",2020-05-01,"Andorra","Europe",745
"735",2020-05-02,"Andorra","Europe",747
"736",2020-05-03,"Andorra","Europe",748
"737",2020-05-04,"Andorra","Europe",750
"738",2020-05-05,"Andorra","Europe",751
"739",2020-05-06,"Andorra","Europe",751
"740",2020-05-07,"Andorra","Europe",752
"741",2020-05-08,"Andorra","Europe",752
"742",2020-05-09,"Andorra","Europe",754
"743",2020-05-10,"Andorra","Europe",755
"744",2020-05-11,"Andorra","Europe",755
"745",2020-05-12,"Andorra","Europe",758
"746",2020-05-13,"Andorra","Europe",760
"747",2020-05-14,"Andorra","Europe",761
"748",2020-05-15,"Andorra","Europe",761
"749",2020-05-16,"Andorra","Europe",761
"750",2020-05-17,"Andorra","Europe",761
"751",2020-05-18,"Andorra","Europe",761
"752",2020-05-19,"Andorra","Europe",761
"753",2020-05-20,"Andorra","Europe",762
"754",2020-05-21,"Andorra","Europe",762
"755",2020-05-22,"Andorra","Europe",762
"756",2020-05-23,"Andorra","Europe",762
"757",2020-05-24,"Andorra","Europe",762
"758",2020-05-25,"Andorra","Europe",763
"759",2020-05-26,"Andorra","Europe",763
"760",2020-05-27,"Andorra","Europe",763
"761",2020-05-28,"Andorra","Europe",763
"762",2020-05-29,"Andorra","Europe",764
"763",2020-05-30,"Andorra","Europe",764
"764",2020-05-31,"Andorra","Europe",764
"765",2020-06-01,"Andorra","Europe",765
"766",2020-06-02,"Andorra","Europe",844
"767",2020-06-03,"Andorra","Europe",851
"768",2020-06-04,"Andorra","Europe",852
"769",2020-06-05,"Andorra","Europe",852
"770",2020-06-06,"Andorra","Europe",852
"771",2020-06-07,"Andorra","Europe",852
"772",2020-06-08,"Andorra","Europe",852
"773",2020-06-09,"Andorra","Europe",852
"774",2020-06-10,"Andorra","Europe",852
"775",2020-06-11,"Andorra","Europe",852
"776",2020-06-12,"Andorra","Europe",853
"777",2020-06-13,"Andorra","Europe",853
"778",2020-06-14,"Andorra","Europe",853
"779",2020-06-15,"Andorra","Europe",853
"780",2020-06-16,"Andorra","Europe",854
"781",2020-06-17,"Andorra","Europe",854
"782",2020-06-18,"Andorra","Europe",855
"783",2020-06-19,"Andorra","Europe",855
"784",2020-06-20,"Andorra","Europe",855
"785",2020-06-21,"Andorra","Europe",855
"786",2020-06-22,"Andorra","Europe",855
"787",2020-06-23,"Andorra","Europe",855
"788",2020-06-24,"Andorra","Europe",855
"789",2020-06-25,"Andorra","Europe",855
"790",2020-06-26,"Andorra","Europe",855
"791",2020-06-27,"Andorra","Europe",855
"792",2020-06-28,"Andorra","Europe",855
"793",2020-06-29,"Andorra","Europe",855
"794",2020-06-30,"Andorra","Europe",855
"795",2020-07-01,"Andorra","Europe",855
"796",2020-07-02,"Andorra","Europe",855
"797",2020-07-03,"Andorra","Europe",855
"798",2020-07-04,"Andorra","Europe",855
"799",2020-07-05,"Andorra","Europe",855
"800",2020-07-06,"Andorra","Europe",855
"801",2020-07-07,"Andorra","Europe",855
"802",2020-07-08,"Andorra","Europe",855
"803",2020-07-09,"Andorra","Europe",855
"804",2020-07-10,"Andorra","Europe",855
"805",2020-07-11,"Andorra","Europe",855
"806",2020-07-12,"Andorra","Europe",855
"807",2020-07-13,"Andorra","Europe",858
"808",2020-07-14,"Andorra","Europe",861
"809",2020-07-15,"Andorra","Europe",862
"810",2020-07-16,"Andorra","Europe",877
"811",2020-07-17,"Andorra","Europe",880
"812",2020-07-18,"Andorra","Europe",880
"813",2020-07-19,"Andorra","Europe",880
"814",2020-07-20,"Andorra","Europe",884
"815",2020-07-21,"Andorra","Europe",884
"816",2020-07-22,"Andorra","Europe",889
"817",2020-07-23,"Andorra","Europe",889
"818",2020-07-24,"Andorra","Europe",897
"819",2020-07-25,"Andorra","Europe",897
"820",2020-07-26,"Andorra","Europe",897
"821",2020-07-27,"Andorra","Europe",907
"822",2020-07-28,"Andorra","Europe",907
"823",2020-07-29,"Andorra","Europe",918
"824",2020-07-30,"Andorra","Europe",922
"825",2020-07-31,"Andorra","Europe",925
"826",2020-08-01,"Andorra","Europe",925
"827",2020-08-02,"Andorra","Europe",925
"828",2020-08-03,"Andorra","Europe",937
"829",2020-08-04,"Andorra","Europe",939
"830",2020-08-05,"Andorra","Europe",939
"831",2020-08-06,"Andorra","Europe",944
"832",2020-08-07,"Andorra","Europe",955
"833",2020-08-08,"Andorra","Europe",955
"834",2020-08-09,"Andorra","Europe",955
"835",2020-08-10,"Andorra","Europe",963
"836",2020-08-11,"Andorra","Europe",963
"837",2020-08-12,"Andorra","Europe",977
"838",2020-08-13,"Andorra","Europe",981
"839",2020-08-14,"Andorra","Europe",989
"840",2020-08-15,"Andorra","Europe",989
"841",2020-08-16,"Andorra","Europe",989
"842",2020-08-17,"Andorra","Europe",1005
"843",2020-08-18,"Andorra","Europe",1005
"844",2020-08-19,"Andorra","Europe",1024
"845",2020-01-22,"Angola","Africa",0
"846",2020-01-23,"Angola","Africa",0
"847",2020-01-24,"Angola","Africa",0
"848",2020-01-25,"Angola","Africa",0
"849",2020-01-26,"Angola","Africa",0
"850",2020-01-27,"Angola","Africa",0
"851",2020-01-28,"Angola","Africa",0
"852",2020-01-29,"Angola","Africa",0
"853",2020-01-30,"Angola","Africa",0
"854",2020-01-31,"Angola","Africa",0
"855",2020-02-01,"Angola","Africa",0
"856",2020-02-02,"Angola","Africa",0
"857",2020-02-03,"Angola","Africa",0
"858",2020-02-04,"Angola","Africa",0
"859",2020-02-05,"Angola","Africa",0
"860",2020-02-06,"Angola","Africa",0
"861",2020-02-07,"Angola","Africa",0
"862",2020-02-08,"Angola","Africa",0
"863",2020-02-09,"Angola","Africa",0
"864",2020-02-10,"Angola","Africa",0
"865",2020-02-11,"Angola","Africa",0
"866",2020-02-12,"Angola","Africa",0
"867",2020-02-13,"Angola","Africa",0
"868",2020-02-14,"Angola","Africa",0
"869",2020-02-15,"Angola","Africa",0
"870",2020-02-16,"Angola","Africa",0
"871",2020-02-17,"Angola","Africa",0
"872",2020-02-18,"Angola","Africa",0
"873",2020-02-19,"Angola","Africa",0
"874",2020-02-20,"Angola","Africa",0
"875",2020-02-21,"Angola","Africa",0
"876",2020-02-22,"Angola","Africa",0
"877",2020-02-23,"Angola","Africa",0
"878",2020-02-24,"Angola","Africa",0
"879",2020-02-25,"Angola","Africa",0
"880",2020-02-26,"Angola","Africa",0
"881",2020-02-27,"Angola","Africa",0
"882",2020-02-28,"Angola","Africa",0
"883",2020-02-29,"Angola","Africa",0
"884",2020-03-01,"Angola","Africa",0
"885",2020-03-02,"Angola","Africa",0
"886",2020-03-03,"Angola","Africa",0
"887",2020-03-04,"Angola","Africa",0
"888",2020-03-05,"Angola","Africa",0
"889",2020-03-06,"Angola","Africa",0
"890",2020-03-07,"Angola","Africa",0
"891",2020-03-08,"Angola","Africa",0
"892",2020-03-09,"Angola","Africa",0
"893",2020-03-10,"Angola","Africa",0
"894",2020-03-11,"Angola","Africa",0
"895",2020-03-12,"Angola","Africa",0
"896",2020-03-13,"Angola","Africa",0
"897",2020-03-14,"Angola","Africa",0
"898",2020-03-15,"Angola","Africa",0
"899",2020-03-16,"Angola","Africa",0
"900",2020-03-17,"Angola","Africa",0
"901",2020-03-18,"Angola","Africa",0
"902",2020-03-19,"Angola","Africa",0
"903",2020-03-20,"Angola","Africa",1
"904",2020-03-21,"Angola","Africa",2
"905",2020-03-22,"Angola","Africa",2
"906",2020-03-23,"Angola","Africa",3
"907",2020-03-24,"Angola","Africa",3
"908",2020-03-25,"Angola","Africa",3
"909",2020-03-26,"Angola","Africa",4
"910",2020-03-27,"Angola","Africa",4
"911",2020-03-28,"Angola","Africa",5
"912",2020-03-29,"Angola","Africa",7
"913",2020-03-30,"Angola","Africa",7
"914",2020-03-31,"Angola","Africa",7
"915",2020-04-01,"Angola","Africa",8
"916",2020-04-02,"Angola","Africa",8
"917",2020-04-03,"Angola","Africa",8
"918",2020-04-04,"Angola","Africa",10
"919",2020-04-05,"Angola","Africa",14
"920",2020-04-06,"Angola","Africa",16
"921",2020-04-07,"Angola","Africa",17
"922",2020-04-08,"Angola","Africa",19
"923",2020-04-09,"Angola","Africa",19
"924",2020-04-10,"Angola","Africa",19
"925",2020-04-11,"Angola","Africa",19
"926",2020-04-12,"Angola","Africa",19
"927",2020-04-13,"Angola","Africa",19
"928",2020-04-14,"Angola","Africa",19
"929",2020-04-15,"Angola","Africa",19
"930",2020-04-16,"Angola","Africa",19
"931",2020-04-17,"Angola","Africa",19
"932",2020-04-18,"Angola","Africa",24
"933",2020-04-19,"Angola","Africa",24
"934",2020-04-20,"Angola","Africa",24
"935",2020-04-21,"Angola","Africa",24
"936",2020-04-22,"Angola","Africa",25
"937",2020-04-23,"Angola","Africa",25
"938",2020-04-24,"Angola","Africa",25
"939",2020-04-25,"Angola","Africa",25
"940",2020-04-26,"Angola","Africa",26
"941",2020-04-27,"Angola","Africa",27
"942",2020-04-28,"Angola","Africa",27
"943",2020-04-29,"Angola","Africa",27
"944",2020-04-30,"Angola","Africa",27
"945",2020-05-01,"Angola","Africa",30
"946",2020-05-02,"Angola","Africa",35
"947",2020-05-03,"Angola","Africa",35
"948",2020-05-04,"Angola","Africa",35
"949",2020-05-05,"Angola","Africa",36
"950",2020-05-06,"Angola","Africa",36
"951",2020-05-07,"Angola","Africa",36
"952",2020-05-08,"Angola","Africa",43
"953",2020-05-09,"Angola","Africa",43
"954",2020-05-10,"Angola","Africa",45
"955",2020-05-11,"Angola","Africa",45
"956",2020-05-12,"Angola","Africa",45
"957",2020-05-13,"Angola","Africa",45
"958",2020-05-14,"Angola","Africa",48
"959",2020-05-15,"Angola","Africa",48
"960",2020-05-16,"Angola","Africa",48
"961",2020-05-17,"Angola","Africa",48
"962",2020-05-18,"Angola","Africa",50
"963",2020-05-19,"Angola","Africa",52
"964",2020-05-20,"Angola","Africa",52
"965",2020-05-21,"Angola","Africa",58
"966",2020-05-22,"Angola","Africa",60
"967",2020-05-23,"Angola","Africa",61
"968",2020-05-24,"Angola","Africa",69
"969",2020-05-25,"Angola","Africa",70
"970",2020-05-26,"Angola","Africa",70
"971",2020-05-27,"Angola","Africa",71
"972",2020-05-28,"Angola","Africa",74
"973",2020-05-29,"Angola","Africa",81
"974",2020-05-30,"Angola","Africa",84
"975",2020-05-31,"Angola","Africa",86
"976",2020-06-01,"Angola","Africa",86
"977",2020-06-02,"Angola","Africa",86
"978",2020-06-03,"Angola","Africa",86
"979",2020-06-04,"Angola","Africa",86
"980",2020-06-05,"Angola","Africa",86
"981",2020-06-06,"Angola","Africa",88
"982",2020-06-07,"Angola","Africa",91
"983",2020-06-08,"Angola","Africa",92
"984",2020-06-09,"Angola","Africa",96
"985",2020-06-10,"Angola","Africa",113
"986",2020-06-11,"Angola","Africa",118
"987",2020-06-12,"Angola","Africa",130
"988",2020-06-13,"Angola","Africa",138
"989",2020-06-14,"Angola","Africa",140
"990",2020-06-15,"Angola","Africa",142
"991",2020-06-16,"Angola","Africa",148
"992",2020-06-17,"Angola","Africa",155
"993",2020-06-18,"Angola","Africa",166
"994",2020-06-19,"Angola","Africa",172
"995",2020-06-20,"Angola","Africa",176
"996",2020-06-21,"Angola","Africa",183
"997",2020-06-22,"Angola","Africa",186
"998",2020-06-23,"Angola","Africa",189
"999",2020-06-24,"Angola","Africa",197
"1000",2020-06-25,"Angola","Africa",212
"1001",2020-06-26,"Angola","Africa",212
"1002",2020-06-27,"Angola","Africa",259
"1003",2020-06-28,"Angola","Africa",267
"1004",2020-06-29,"Angola","Africa",276
"1005",2020-06-30,"Angola","Africa",284
"1006",2020-07-01,"Angola","Africa",291
"1007",2020-07-02,"Angola","Africa",315
"1008",2020-07-03,"Angola","Africa",328
"1009",2020-07-04,"Angola","Africa",346
"1010",2020-07-05,"Angola","Africa",346
"1011",2020-07-06,"Angola","Africa",346
"1012",2020-07-07,"Angola","Africa",386
"1013",2020-07-08,"Angola","Africa",386
"1014",2020-07-09,"Angola","Africa",396
"1015",2020-07-10,"Angola","Africa",458
"1016",2020-07-11,"Angola","Africa",462
"1017",2020-07-12,"Angola","Africa",506
"1018",2020-07-13,"Angola","Africa",525
"1019",2020-07-14,"Angola","Africa",541
"1020",2020-07-15,"Angola","Africa",576
"1021",2020-07-16,"Angola","Africa",607
"1022",2020-07-17,"Angola","Africa",638
"1023",2020-07-18,"Angola","Africa",687
"1024",2020-07-19,"Angola","Africa",705
"1025",2020-07-20,"Angola","Africa",749
"1026",2020-07-21,"Angola","Africa",779
"1027",2020-07-22,"Angola","Africa",812
"1028",2020-07-23,"Angola","Africa",851
"1029",2020-07-24,"Angola","Africa",880
"1030",2020-07-25,"Angola","Africa",916
"1031",2020-07-26,"Angola","Africa",932
"1032",2020-07-27,"Angola","Africa",950
"1033",2020-07-28,"Angola","Africa",1000
"1034",2020-07-29,"Angola","Africa",1078
"1035",2020-07-30,"Angola","Africa",1109
"1036",2020-07-31,"Angola","Africa",1148
"1037",2020-08-01,"Angola","Africa",1164
"1038",2020-08-02,"Angola","Africa",1199
"1039",2020-08-03,"Angola","Africa",1280
"1040",2020-08-04,"Angola","Africa",1344
"1041",2020-08-05,"Angola","Africa",1395
"1042",2020-08-06,"Angola","Africa",1483
"1043",2020-08-07,"Angola","Africa",1538
"1044",2020-08-08,"Angola","Africa",1572
"1045",2020-08-09,"Angola","Africa",1672
"1046",2020-08-10,"Angola","Africa",1679
"1047",2020-08-11,"Angola","Africa",1735
"1048",2020-08-12,"Angola","Africa",1762
"1049",2020-08-13,"Angola","Africa",1815
"1050",2020-08-14,"Angola","Africa",1852
"1051",2020-08-15,"Angola","Africa",1879
"1052",2020-08-16,"Angola","Africa",1906
"1053",2020-08-17,"Angola","Africa",1935
"1054",2020-08-18,"Angola","Africa",1966
"1055",2020-08-19,"Angola","Africa",2015
"1056",2020-01-22,"Antigua and Barbuda","Americas",0
"1057",2020-01-23,"Antigua and Barbuda","Americas",0
"1058",2020-01-24,"Antigua and Barbuda","Americas",0
"1059",2020-01-25,"Antigua and Barbuda","Americas",0
"1060",2020-01-26,"Antigua and Barbuda","Americas",0
"1061",2020-01-27,"Antigua and Barbuda","Americas",0
"1062",2020-01-28,"Antigua and Barbuda","Americas",0
"1063",2020-01-29,"Antigua and Barbuda","Americas",0
"1064",2020-01-30,"Antigua and Barbuda","Americas",0
"1065",2020-01-31,"Antigua and Barbuda","Americas",0
"1066",2020-02-01,"Antigua and Barbuda","Americas",0
"1067",2020-02-02,"Antigua and Barbuda","Americas",0
"1068",2020-02-03,"Antigua and Barbuda","Americas",0
"1069",2020-02-04,"Antigua and Barbuda","Americas",0
"1070",2020-02-05,"Antigua and Barbuda","Americas",0
"1071",2020-02-06,"Antigua and Barbuda","Americas",0
"1072",2020-02-07,"Antigua and Barbuda","Americas",0
"1073",2020-02-08,"Antigua and Barbuda","Americas",0
"1074",2020-02-09,"Antigua and Barbuda","Americas",0
"1075",2020-02-10,"Antigua and Barbuda","Americas",0
"1076",2020-02-11,"Antigua and Barbuda","Americas",0
"1077",2020-02-12,"Antigua and Barbuda","Americas",0
"1078",2020-02-13,"Antigua and Barbuda","Americas",0
"1079",2020-02-14,"Antigua and Barbuda","Americas",0
"1080",2020-02-15,"Antigua and Barbuda","Americas",0
"1081",2020-02-16,"Antigua and Barbuda","Americas",0
"1082",2020-02-17,"Antigua and Barbuda","Americas",0
"1083",2020-02-18,"Antigua and Barbuda","Americas",0
"1084",2020-02-19,"Antigua and Barbuda","Americas",0
"1085",2020-02-20,"Antigua and Barbuda","Americas",0
"1086",2020-02-21,"Antigua and Barbuda","Americas",0
"1087",2020-02-22,"Antigua and Barbuda","Americas",0
"1088",2020-02-23,"Antigua and Barbuda","Americas",0
"1089",2020-02-24,"Antigua and Barbuda","Americas",0
"1090",2020-02-25,"Antigua and Barbuda","Americas",0
"1091",2020-02-26,"Antigua and Barbuda","Americas",0
"1092",2020-02-27,"Antigua and Barbuda","Americas",0
"1093",2020-02-28,"Antigua and Barbuda","Americas",0
"1094",2020-02-29,"Antigua and Barbuda","Americas",0
"1095",2020-03-01,"Antigua and Barbuda","Americas",0
"1096",2020-03-02,"Antigua and Barbuda","Americas",0
"1097",2020-03-03,"Antigua and Barbuda","Americas",0
"1098",2020-03-04,"Antigua and Barbuda","Americas",0
"1099",2020-03-05,"Antigua and Barbuda","Americas",0
"1100",2020-03-06,"Antigua and Barbuda","Americas",0
"1101",2020-03-07,"Antigua and Barbuda","Americas",0
"1102",2020-03-08,"Antigua and Barbuda","Americas",0
"1103",2020-03-09,"Antigua and Barbuda","Americas",0
"1104",2020-03-10,"Antigua and Barbuda","Americas",0
"1105",2020-03-11,"Antigua and Barbuda","Americas",0
"1106",2020-03-12,"Antigua and Barbuda","Americas",0
"1107",2020-03-13,"Antigua and Barbuda","Americas",1
