id,nom_bureau,categorie,Code_postal,ville,Code_INSEE,lat,lng,latlong
15387D,CHATEAU LARCHER LPR RP,Agence postale intercommunale,86370,CHATEAU LARCHER,86065,46.41719,0.31341,46.41719
11535D,MONTIGNY COCCINELLE EXPRESS RP,Relais poste commer??ant,78180,MONTIGNY LE BRETONNEUX,78423,48.779,2.0363,48.779
12073D,ST MEDARD DE GUIZIERES LPA AP,Agence postale communale,33230,ST MEDARD DE GUIZIERES,33447,45.01465423,-0.05683312,45.01465423
06331A,SAINT FELIX DE LODEZ BP,Bureau de Poste,34725,ST FELIX DE LODEZ,34254,43.662148,3.459818,43.662148
12997D,CHAZAY D AZERGUES RP,Relais poste commer??ant,69380,CHAZAY D AZERGUES,69052,45.8764338,4.710147872,45.8764338
15394A,AMIENS LES PLATANES BP,Bureau de Poste,80090,AMIENS,80021,49.884692,2.321061,49.884692
11538A,CROISILLES BP,Bureau de Poste,62128,CROISILLES,62259,50.199707,2.88168,50.199707
12075A,LAGOR AP,Agence postale communale,64150,LAGOR,64301,43.392297,-0.652003,43.392297
06339A,SAINT JEAN DE FOS BP,Bureau de Poste,34150,ST JEAN DE FOS,34267,43.702,3.55318,43.702
12998A,IRIGNY BP,Bureau de Poste,69540,IRIGNY,69100,45.672797,4.821728,45.672797
15395A,ABBEVILLE HYPER U BP,Bureau de Poste,80100,ABBEVILLE,80001,50.099196,1.859059,50.099196
11543A,DESVRES BP,Bureau de Poste,62240,DESVRES,62268,50.669293,1.834769,50.669293
12076A,LAHONCE AP,Agence postale communale,64990,LAHONCE,64304,43.48657581,-1.3867849,43.48657581
06345A,SAINT MARTIN DE LONDRES BP,Bureau de Poste,34380,ST MARTIN DE LONDRES,34274,43.792374,3.733305,43.792374
13000D,LA CLUSAZ AP,Agence postale communale,74220,LA CLUSAZ,74080,45.90465658,6.425850611,45.90465658
15398A,AMIENS ROLLIN,Bureau de Poste,80090,AMIENS,80021,49.874294,2.312756,49.874294
11549A,DROCOURT RPU RP,Relais poste commer??ant,62320,DROCOURT,62277,50.3911,2.9282,50.3911
12084A,LESCAR,Bureau de Poste,64230,LESCAR,64335,43.332681,-0.436213,43.332681
06368A,LA TOUR SUR ORB BP,Bureau de Poste,34260,LA TOUR SUR ORB,34312,43.651196,3.150646,43.651196
13001D,SARGE LES LE MANS RP,Relais poste commer??ant,72190,SARGE LES LE MANS,72328,48.03383982,0.239940991,48.03383982
15399D,PUYROLLAND LPR GARAGE CUSTOM RP,Relais poste commer??ant,17380,PUYROLLAND,17294,46.03391,-0.65044,46.03391
11550A,ECOURT SAINT QUENTIN BP,Bureau de Poste,62860,ECOURT ST QUENTIN,62284,50.250267,3.071843,50.250267
12085A,LESCUN AP,Agence postale communale,64490,LESCUN,64336,42.933998,-0.634945,42.933998
06369A,TRESSAN AP,Agence postale communale,34230,TRESSAN,34313,43.574196,3.491077,43.574196
13002D,PORT BRILLET AP,Agence postale communale,53410,PORT BRILLET,53182,48.1119,-0.9736,48.1119
15400D,LA COUVERTOIRADE LPRT RP,Agence postale intercommunale,12230,LA COUVERTOIRADE,12082,43.90973,3.31164,43.90973
11577A,GRENAY BP,Bureau de Poste,62160,GRENAY,62386,50.450213,2.739218,50.450213
12091A,LUCQ DE BEARN AP,Agence postale communale,64360,LUCQ DE BEARN,64359,43.287591,-0.658305,43.287591
06379A,VILLEMAGNE AP,Agence postale communale,34600,VILLEMAGNE L ARGENTIERE,34335,43.618443,3.119917,43.618443
13005D,VERNANTES RP,Relais poste commer??ant,49390,VERNANTES,49368,47.39261869,0.051676268,47.39261869
15401D,PAULHAC EN MGDE LPRT RP,Agence postale intercommunale,48140,PAULHAC EN MARGERIDE,48110,44.94605,3.38017,44.94605
11578A,GROFFLIERS AP,Agence postale communale,62600,GROFFLIERS,62390,50.38393942,1.616649925,50.38393942
12094D,CHARLEVILLE MEZIERES MOHON RP,Relais poste commer??ant,8000,CHARLEVILLE MEZIERES,8105,49.75367747,4.726162857,49.75367747
06383A,VIOLS LE FORT AP,Agence postale communale,34380,VIOLS LE FORT,34343,43.742993,3.704057,43.742993
13006D,RESTIGNE RP,Relais poste commer??ant,37140,RESTIGNE,37193,47.28289128,0.227905318,47.28289128
15406D,SAINT LAURENT DU VERDON RP,Agence postale intercommunale,4500,ST LAURENT DU VERDON,4186,43.7243,6.06794,43.7243
11582A,HAISNES AC AP,Agence postale communale,62138,HAISNES,62401,50.505371,2.808213,50.505371
12097A,MONEIN BP,Bureau de Poste,64360,MONEIN,64393,43.321291,-0.578224,43.321291
06391A,MONTPELLIER CELLENEUVE BP,Bureau de Poste,34080,MONTPELLIER,34172,43.616098,3.825741,43.616098
13007A,CHAMELET AP,Agence postale communale,69620,CHAMELET,69039,45.983597,4.509499,45.983597
15410A,BARRE AP,Agence postale communale,81320,BARRE,81023,43.75121656,2.827852356,43.75121656
11589A,HESDIGNEUL LES BETHUNE BP,Bureau de Poste,62196,HESDIGNEUL LES BETHUNE,62445,50.502897,2.590415,50.502897
12097D,ORLEANS PRESSE RIVES DE LOIRE RP,Relais poste commer??ant,45000,ORLEANS,45234,47.9005,1.8841,47.9005
06393A,BEZIERS GRANGETTE BP,Bureau de Poste,34500,BEZIERS,34032,43.346999,3.234648,43.346999
13008A,LIERGUES BP,Bureau de Poste,69400,LIERGUES,69114,45.969435,4.664755,45.969435
15414A,BOUT DU PONT DE LARN RP,Relais poste commer??ant,81660,BOUT DU PONT DE LARN,81036,43.498097,2.399159,43.498097
11590A,HESDIGNEUL LES BOULOGNE APC AP,Agence postale communale,62360,HESDIGNEUL LES BOULOGNE,62446,50.657894,1.673639,50.657894
12101A,MORLAAS,Bureau de Poste,64160,MORLAAS,64405,43.344833,-0.262668,43.344833
06400A,SETE LA CORNICHE BP,Bureau de Poste,34200,SETE,34301,43.393899,3.676582,43.393899
13008D,LE MANS RPU QUARTIER DES PINS RP,Relais poste commer??ant,72100,LE MANS,72181,47.97070099,0.204662042,47.97070099
15420A,CADALEN BP,Bureau de Poste,81600,CADALEN,81046,43.85061547,1.981044839,43.85061547
11594A,HUCQUELIERS BP,Bureau de Poste,62650,HUCQUELIERS,62463,50.567964,1.90918,50.567964
12103A,MOUGUERRE AP,Agence postale communale,64990,MOUGUERRE,64407,43.47240177,-1.42678656,43.47240177
06402B,HYELZAS RP,Relais poste commer??ant,48150,HURES LA PARADE,48074,44.217279,3.324994,44.217279
13013A,LONGESSAIGNE AP,Agence postale communale,69770,LONGESSAIGNE,69120,45.792097,4.423658,45.792097
15423D,CONFOLANT RP,Agence postale intercommunale,63380,MIREMONT,63228,45.912941,2.752763,45.912941
11597A,ISBERGUES BP,Bureau de Poste,62330,ISBERGUES,62473,50.617592,2.468768,50.617592
12107A,NAVARRENX BP,Bureau de Poste,64190,NAVARRENX,64416,43.321068,-0.759068,43.321068
06403A,SETE ILE DE THAU BP,Bureau de Poste,34200,SETE,34301,43.411796,3.66408,43.411796
13018A,MARCY L ETOILE BP,Bureau de Poste,69280,MARCY L ETOILE,69127,45.782629,4.70804,45.782629
15435D,BAUX DE PROVENCE RP,Agence postale intercommunale,13520,LES BAUX DE PROVENCE,13011,43.745215,4.795805,43.745215
11599A,LABUISSIERE AP,Agence postale communale,62700,BRUAY LA BUISSIERE,62178,50.4914,2.5659,50.4914
12114A,PARDIES AP,Agence postale communale,64150,PARDIES,64443,43.366006,-0.58634,43.366006
06404A,MONTPELLIER SAINT MARTIN BP,Bureau de Poste,34070,MONTPELLIER,34172,43.592399,3.884206,43.592399
13023A,MONTAGNY SOURZY RP,Relais poste commer??ant,69700,MONTAGNY,69136,45.620903,4.74734,45.620903
15436A,FIAC AP,Agence postale communale,81500,FIAC,81092,43.701996,1.907321,43.701996
11599D,PARIS RPU GEOFFROY MARIE RP,Relais poste commer??ant,75009,PARIS,75109,48.8733501,2.343445598,48.8733501
12126A,SAINT MARTIN D ARROSSA AP,Agence postale communale,64780,ST MARTIN D ARROSSA,64490,43.23265,-1.30764,43.23265
06415A,MONTPELLIER ESTANOVE,Bureau de Poste,34070,MONTPELLIER,34172,43.600498,3.851175,43.600498
13026A,MORNANT,Bureau de Poste,69440,MORNANT,69141,45.619631,4.67275,45.619631
15439D,FRAYSSINET LE GELAT RP,Agence postale intercommunale,46250,FRAYSSINET LE GELAT,46114,44.58261,1.16441,44.58261
11603A,LENS,Bureau de Poste,62300,LENS,62498,50.429494,2.834726,50.429494
12130A,SALIES DE BEARN BP,Bureau de Poste,64270,SALIES DE BEARN,64499,43.471697,-0.929044,43.471697
06419A,MONTPELLIER LA POMPIGNANE BP,Bureau de Poste,34000,MONTPELLIER,34172,43.6185,3.898958,43.6185
13028D,ROBIAC-ROCHESSADOULE RP,Relais poste commer??ant,30160,ROBIAC ROCHESSADOULE,30216,44.280665,4.111746,44.280665
15443D,GIFFAUMONT RP,Agence postale intercommunale,51290,GIFFAUMONT CHAMPAUBERT,51269,48.550597,4.770598,48.550597
11609A,LOISON SOUS LENS BP,Bureau de Poste,62218,LOISON SOUS LENS,62523,50.438239,2.868262,50.438239
12137A,SEVIGNACQ AP,Agence postale communale,64160,SEVIGNACQ,64523,43.438791,-0.261271,43.438791
06427A,BAIN DE BRETAGNE,Bureau de Poste,35470,BAIN DE BRETAGNE,35012,47.841878,-1.68341,47.841878
13032A,OUROUX RP,Relais poste commer??ant,69860,DEUX GROSNES,69135,46.231003,4.593513,46.231003
15449A,LAGARRIGUE AP,Agence postale communale,81090,LAGARRIGUE,81130,43.57789741,2.27714171,43.57789741
11611A,LOOS EN GOHELLE BP,Bureau de Poste,62750,LOOS EN GOHELLE,62528,50.456204,2.793448,50.456204
12139A,SOUMOULOU BP,Bureau de Poste,64420,SOUMOULOU,64526,43.265918,-0.188135,43.265918
06451A,BRUC SUR AFF AP,Agence postale communale,35550,BRUC SUR AFF,35045,47.814302,-2.021136,47.814302
13036D,CARREFOUR ST QUENTIN KENNEDY RP,Relais poste commer??ant,2100,ST QUENTIN,2691,49.85272706,3.283487579,49.85272706
15452D,CASTILLON RP,Relais poste commer??ant,6500,CASTILLON,6036,43.833798,7.471772,43.833798
11613A,MAMETZ AP,Agence postale communale,62120,MAMETZ,62543,50.634425,2.319846,50.634425
12147A,USTARITZ BP,Bureau de Poste,64480,USTARITZ,64547,43.395576,-1.452754,43.395576
06453A,CANCALE BP,Bureau de Poste,35260,CANCALE,35049,48.676085,-1.853636,48.676085
13045A,REGNIE DURETTE RP,Relais poste commer??ant,69430,REGNIE DURETTE,69165,46.13887,4.641395,46.13887
15455A,LESCURE D ALBIGEOIS BP,Bureau de Poste,81380,LESCURE D ALBIGEOIS,81144,43.952951,2.170662,43.952951
11620A,MAZINGARBE BP,Bureau de Poste,62670,MAZINGARBE,62563,50.471091,2.716553,50.471091
12169A,BAYONNE B RP,Relais poste commer??ant,64100,BAYONNE,64102,43.4919,-1.4938,43.4919
06457A,CHANTEPIE BP,Bureau de Poste,35135,CHANTEPIE,35055,48.087593,-1.620511,48.087593
13046A,RIVERIE RP,Relais poste commer??ant,69440,RIVERIE,69166,45.601422,4.588893,45.601422
15458D,CONFLANS RP,Agence postale intercommunale,73200,ALBERTVILLE,73011,45.670406,6.397746,45.670406
11627A,MONTREUIL BP,Bureau de Poste,62170,MONTREUIL,62588,50.464298,1.76273,50.464298
12179A,ARNE AP,Agence postale communale,65670,ARNE,65028,43.186097,0.504719,43.186097
06459A,LA CHAPELLE CHAUSSEE AP,Agence postale communale,35630,LA CHAPELLE CHAUSSEE,35058,48.27095468,-1.854492175,48.27095468
13051A,SAVIGNY AP,Agence postale communale,69210,SAVIGNY,69175,45.81696336,4.57499372,45.81696336
15461A,MILHARS AP,Agence postale communale,81170,MILHARS,81165,44.126693,1.878316,44.126693
11631A,NEUVILLE SAINT VAAST RP,Relais poste commer??ant,62580,NEUVILLE ST VAAST,62609,50.3554,2.7593,50.3554
12193A,LA BARTHE DE NESTE BP,Bureau de Poste,65250,LA BARTHE DE NESTE,65069,43.081076,0.383561,43.081076
06466A,CHATEAUBOURG BP,Bureau de Poste,35220,CHATEAUBOURG,35068,48.107422,-1.40484,48.107422
13052D,CHAMPFLEURY RP,Relais poste commer??ant,51500,CHAMPFLEURY,51115,49.2031,4.0137,49.2031
15467A,MOULIN MAGE RPC RP,Agence postale intercommunale,81320,MOULIN MAGE,81188,43.711434,2.804601,43.711434
11632A,NIELLES LES BLEQUIN AP,Agence postale communale,62380,NIELLES LES BLEQUIN,62613,50.67350564,2.031624491,50.67350564
12195A,BENAC BP,Bureau de Poste,65380,BENAC,65080,43.154289,0.025093,43.154289
06468A,CHATEAUNEUF D ILLE ET VILAINE BP,Bureau de Poste,35430,CHATEAUNEUF D ILLE ET VILAINE,35070,48.563733,-1.927215,48.563733
13057D,LPR IGNY CARREFOUR KERANADIS RP,Relais poste commer??ant,91430,IGNY,91312,48.7332,2.2218,48.7332
15468A,MURAT SUR VEBRE AP,Agence postale communale,81320,MURAT SUR VEBRE,81192,43.688347,2.853244,43.688347
11634D,PARIS RPU PAUL VALERY RP,Relais poste commer??ant,75016,PARIS,75116,48.8707,2.2916,48.8707
12201A,BOURG DE BIGORRE AP,Agence postale communale,65130,BOURG DE BIGORRE,65105,43.090192,0.25988,43.090192
06474A,COGLES RP,Relais poste commer??ant,35460,LES PORTES DU COGLAIS,35191,48.45944753,-1.363329475,48.45944753
13058D,LPR PALAISEAU CONCIERGERIE 02 RP,Relais poste commer??ant,91120,PALAISEAU,91477,48.71704004,2.23472268,48.71704004
15468D,CHEISSOUX RP,Agence postale intercommunale,87460,CHEISSOUX,87043,45.83385,1.64902,45.83385
11635D,PARIS RPU SAINT CHARLES RP,Relais poste commer??ant,75015,PARIS,75115,48.84238641,2.281549796,48.84238641
12203A,CABANAC AP,Agence postale communale,65350,CABANAC,65115,43.2707,0.2298,43.2707
06475A,COMBLESSAC RP,Relais poste commer??ant,35330,COMBLESSAC,35084,47.876212,-2.083785,47.876212
13060A,ST DIDIER AU MONT D OR BP,Bureau de Poste,69370,ST DIDIER AU MONT D OR,69194,45.809671,4.79849,45.809671
15470A,PAMPELONNE AP,Agence postale communale,81190,PAMPELONNE,81201,44.12401737,2.245536755,44.12401737
11637A,NOYELLES SOUS LENS BP,Bureau de Poste,62221,NOYELLES SOUS LENS,62628,50.42887,2.8769,50.42887
12206A,CAMPAN AP,Agence postale communale,65710,CAMPAN,65123,43.016349,0.177766,43.016349
06477A,CORPS NUDS BP,Bureau de Poste,35150,CORPS NUDS,35088,47.979032,-1.58765,47.979032
13061D,CRANSAC AP,Agence postale communale,12110,CRANSAC,12083,44.5256175,2.2832067,44.5256175
15472A,PENNE AP,Agence postale communale,81140,PENNE,81206,44.07679,1.73138,44.07679
11639A,OISY LE VERGER AP,Agence postale communale,62860,OISY LE VERGER,62638,50.25146573,3.12203522,50.25146573
12216A,GAVARNIE AP,Agence postale communale,65120,GAVARNIE GEDRE,65192,42.734999,-0.010072,42.734999
06487A,EPINIAC AP,Agence postale communale,35120,EPINIAC,35104,48.509796,-1.69751,48.509796
13065A,ST FORGEUX RP,Relais poste commer??ant,69490,ST FORGEUX,69200,45.859013,4.475819,45.859013
15482D,HAM SOUS VARSBERG AP,Agence postale communale,57880,HAM SOUS VARSBERG,57288,49.17859,6.64542,49.17859
11640A,ORVILLE AP,Agence postale communale,62760,ORVILLE,62640,50.13448595,2.409404405,50.13448595
12228A,LANNEMEZAN,Bureau de Poste,65300,LANNEMEZAN,65258,43.125592,0.385425,43.125592
06490A,ERCE PRES LIFFRE AP,Agence postale communale,35340,ERCE PRES LIFFRE,35107,48.258697,-1.515859,48.258697
13066D,PRIAY AP,Agence postale communale,1160,PRIAY,1314,46.0031,5.2895,46.0031
15484A,SAINT PIERRE DE TRIVISY AP,Agence postale communale,81330,ST PIERRE DE TRIVISY,81267,43.761071,2.435113,43.761071
11641A,OUTREAU BP,Bureau de Poste,62230,OUTREAU,62643,50.706491,1.593117,50.706491
12236A,MADIRAN AP,Agence postale communale,65700,MADIRAN,65296,43.5505,-0.0584,43.5505
06491A,ESSE AP,Agence postale communale,35150,ESSE,35108,47.95741891,-1.423455114,47.95741891
13074A,ST JEAN LA BUSSIERE AP,Agence postale communale,69550,ST JEAN LA BUSSIERE,69214,45.99995724,4.324299737,45.99995724
15485A,SAINT SALVY DE LA BALME RPC RP,Relais poste commer??ant,81490,ST SALVY DE LA BALME,81269,43.611,2.397797,43.611
11642A,OYE PLAGE BP,Bureau de Poste,62215,OYE PLAGE,62645,50.978233,2.0438,50.978233
12244A,OSSUN BP,Bureau de Poste,65380,OSSUN,65344,43.185412,-0.026732,43.185412
06492A,ETRELLES AP,Agence postale communale,35370,ETRELLES,35109,48.059488,-1.192326,48.059488
13077A,ST LAURENT D AGNY AP,Agence postale communale,69440,ST LAURENT D AGNY,69219,45.640432,4.68559,45.640432
15485D,VALENCE GASTON REYNAUD RP,Relais poste commer??ant,26000,VALENCE,26362,44.924986,4.93418,44.924986
11656D,LPR ISS LIVRES CCIAL LES SABLONS RP,Relais poste commer??ant,95360,MONTMAGNY,95427,48.96318353,2.337210729,48.96318353
12245A,OURSBELILLE BP,Bureau de Poste,65490,OURSBELILLE,65350,43.288306,0.03675,43.288306
06494A,LE FERRE RP,Relais poste commer??ant,35420,LE FERRE,35111,48.49311,-1.29452,48.49311
13081A,ST MAURICE SUR DARGOIRE RP,Relais poste commer??ant,69440,ST MAURICE SUR DARGOIRE,69228,45.581953,4.631498,45.581953
15486D,BANASSAC LPA AP,Agence postale communale,48500,BANASSAC CANILHAC,48017,44.434475,3.201214,44.434475
11661A,SAINT LEONARD BP,Bureau de Poste,62360,ST LEONARD,62755,50.690589,1.623642,50.690589
12245D,GRENEVILLE EN BEAUCE AP,Agence postale communale,45480,GRENEVILLE EN BEAUCE,45160,48.18157763,2.110766999,48.18157763
06499A,GENNES SUR SEICHE AP,Agence postale communale,35370,GENNES SUR SEICHE,35119,47.98919279,-1.124288053,47.98919279
13084D,VILLENEUVE D'ASCQ LE KIOSQUE RP,Relais poste commer??ant,59650,VILLENEUVE D ASCQ,59009,50.6416,3.1553,50.6416
15489A,SEMALENS BP,Bureau de Poste,81570,SEMALENS,81281,43.592211,2.111234,43.592211
11667D,PLAISIR GARE AUCHAN SUPERMARCHE RP,Relais poste commer??ant,78370,PLAISIR,78490,48.8269,1.9483,48.8269
12248A,POUZAC AP,Agence postale communale,65200,POUZAC,65370,43.086144,0.136253,43.086144
06505A,LA GUERCHE DE BRETAGNE BP,Bureau de Poste,35130,LA GUERCHE DE BRETAGNE,35125,47.942202,-1.231244,47.942202
13086D,MONTJEAN SUR LOIRE RP,Relais poste commer??ant,49570,MAUGES SUR LOIRE,49244,47.38565035,-0.860605251,47.38565035
15491D,REALLON RP,Relais poste commer??ant,5160,REALLON,5114,44.59543,6.36367,44.59543
11668A,SAINT VENANT BP,Bureau de Poste,62350,ST VENANT,62770,50.62401,2.549472,50.62401
12256D,MAREIL MARLY AUCHAN SUPERMARCHE RP,Relais poste commer??ant,78750,MAREIL MARLY,78367,48.88419592,2.071592949,48.88419592
06525A,LOHEAC AP,Agence postale communale,35550,LOHEAC,35155,47.866875,-1.884459,47.866875
13090A,TALUYERS AP,Agence postale communale,69440,TALUYERS,69241,45.641292,4.721978,45.641292
15497A,VALDERIES BP,Bureau de Poste,81350,VALDERIES,81306,44.011897,2.23356,44.011897
11668D,ATHIS NOYER RENARD SNC MAJEC RP,Relais poste commer??ant,91200,ATHIS MONS,91027,48.705,2.3631,48.705
12257D,ROYAN PONTAILLAC LPRU RP,Relais poste commer??ant,17200,ROYAN,17306,45.62713234,-1.051488513,45.62713234
06526A,LE LOROUX AP,Agence postale communale,35133,LE LOROUX,35157,48.394794,-1.066462,48.394794
13098D,MEREVILLE APC AP,Agence postale communale,91660,MEREVILLE,91390,48.31855874,2.086945598,48.31855874
15504A,VIELMUR BP,Bureau de Poste,81570,VIELMUR SUR AGOUT,81315,43.61995708,2.090502373,43.61995708
11671D,RELAIS POSTE URBAIN AUCHAN ENGLO RP,Relais poste commer??ant,59320,ENGLOS,59195,50.62707,2.95704,50.62707
12260A,SERON AP,Agence postale communale,65320,SERON,65422,43.32198623,-0.096900116,43.32198623
06527A,LOUVIGNE DE BAIS AP,Agence postale communale,35680,LOUVIGNE DE BAIS,35161,48.04782115,-1.331361519,48.04782115
13099A,VALSONNE AP,Agence postale communale,69170,VALSONNE,69254,45.947093,4.430073,45.947093
15505D,VESOUL LES REPES LPR RP,Relais poste commer??ant,70000,VESOUL,70550,47.638944,6.169296,47.638944
11676D,SAINT ETIENNE RUE DES ALLIES RP,Relais poste commer??ant,42100,ST ETIENNE,42218,45.4417308,4.415487698,45.4417308
12262A,SOUES BP,Bureau de Poste,65430,SOUES,65433,43.202994,0.099967,43.202994
06529A,LUITRE AP,Agence postale communale,35133,LUITRE,35163,48.283399,-1.117508,48.283399
13102A,VAUX EN BEAUJOLAIS AP,Agence postale communale,69460,VAUX EN BEAUJOLAIS,69257,46.056392,4.592569,46.056392
15509A,ALBI LAPANOUSE BP,Bureau de Poste,81000,ALBI,81004,43.927092,2.163263,43.927092
11679A,BEAULENCOURT RP,Relais poste commer??ant,62450,BEAULENCOURT,62093,50.075293,2.868847,50.075293
12263A,TARBES JAURES,Bureau de Poste,65000,TARBES,65440,43.233131,0.077513,43.233131
06533A,MARTIGNE FERCHAUD AP,Agence postale communale,35640,MARTIGNE FERCHAUD,35167,47.8294,-1.317,47.8294
13106A,VILLECHENEVE AP,Agence postale communale,69770,VILLECHENEVE,69263,45.8122,4.406288,45.8122
15518D,MULHOUSE PORTE DU MIROIR RP,Relais poste commer??ant,68100,MULHOUSE,68224,47.74197,7.33721,47.74197
11681A,VENDIN LE VIEIL,Bureau de Poste,62880,VENDIN LE VIEIL,62842,50.474992,2.865656,50.474992
12265A,TREBONS AP,Agence postale communale,65200,TREBONS,65451,43.1009,0.1201,43.1009
06534A,MAURE DE BRETAGNE BP,Bureau de Poste,35330,VAL D ANAST,35168,47.891003,-1.989016,47.891003
13107A,VILLEFRANCHE SUR SAONE REPUBLIQUE,Bureau de Poste,69400,VILLEFRANCHE SUR SAONE,69264,45.988298,4.715778,45.988298
15524D,MARENNES LPRT RP,Agence postale intercommunale,17320,MARENNES HIERS BROUAGE,17219,45.82276,-1.107249,45.82276
11683A,VERQUIN BP,Bureau de Poste,62131,VERQUIN,62848,50.500596,2.636598,50.500596
12266A,TRIE SUR BAISE BP,Bureau de Poste,65220,TRIE SUR BAISE,65452,43.320795,0.3686,43.320795
06547A,MONTFORT BP,Bureau de Poste,35160,MONTFORT SUR MEU,35188,48.137826,-1.954942,48.137826
13118D,BRIVET RIVET LPR RP,Relais poste commer??ant,19100,BRIVE LA GAILLARDE,19031,45.16805905,1.495193119,45.16805905
15525D,VERMENTON AP,Agence postale communale,89270,VERMENTON,89441,47.664898,3.734843,47.664898
11687A,VIOLAINES BP,Bureau de Poste,62138,VIOLAINES,62863,50.542533,2.788289,50.542533
12273A,STE MARIE DE CAMPAN RP,Relais poste commer??ant,65710,CAMPAN,65123,42.984508,0.22732,42.984508
06550A,MONTREUIL LE GAST RP,Relais poste commer??ant,35520,MONTREUIL LE GAST,35193,48.246905,-1.726573,48.246905
13120A,GENAY BP,Bureau de Poste,69730,GENAY,69278,45.898606,4.841906,45.898606
15528A,BEAUMONT DE LOMAGNE BP,Bureau de Poste,82500,BEAUMONT DE LOMAGNE,82013,43.881552,0.989281,43.881552
11690A,WAILLY BEAUCAMP RP,Relais poste commer??ant,62170,WAILLY BEAUCAMP,62870,50.411574,1.72497,50.411574
12289A,ARGELES SUR MER,Bureau de Poste,66700,ARGELES SUR MER,66008,42.546768,3.021143,42.546768
06551A,MONTREUIL SUR ILLE BP,Bureau de Poste,35440,MONTREUIL SUR ILLE,35195,48.307054,-1.671705,48.307054
13121A,JONAGE BP,Bureau de Poste,69330,JONAGE,69279,45.796496,5.045009,45.796496
15531A,BOURG DE VISA AP,Agence postale communale,82190,BOURG DE VISA,82022,44.261,0.9594,44.261
11707A,STELLA PLAGE BP,Bureau de Poste,62780,CUCQ,62261,50.48703,1.62295,50.48703
12296A,LE BARCARES BP,Bureau de Poste,66420,LE BARCARES,66017,42.789821,3.034744,42.789821
06552A,MORDELLES BP,Bureau de Poste,35310,MORDELLES,35196,48.076118,-1.844155,48.076118
13130A,ST PRIEST HOTEL DE VILLE,Bureau de Poste,69800,ST PRIEST,69290,45.694593,4.937055,45.694593
15532D,LPRT VAULX EN VELIN RP,Agence postale intercommunale,69120,VAULX EN VELIN,69256,45.77634,4.93987,45.77634
